qid,docno,score
42,439mzymn,0.1
42,m6abyuvx,0.1
42,n6b0r92e,0.1
42,vzbh457k,0.1
42,tx20cnnn,0.1
42,qxzuplrf,0.1
42,w1csq51z,0.1
42,oz7hras7,0.1
42,xyc6a1fw,0.1
42,ul91jrpd,0.1
42,9717nzr7,0.1
42,15c85zi4,0.1
42,f0ncxqbx,0.1
42,izea05z4,0.1
42,5wz79c2l,0.1
42,o1x8c9o4,0.1
42,cu6nmjoj,0.1
42,25v5mr3c,0.1
42,ynnp2wph,0.1
42,remv8xvx,0.1
42,24lz9tf1,0.1
42,9dn5c01n,0.1
42,k5g8ebqg,0.1
42,akri8qdk,0.1
42,iefu6hph,0.1
43,te74xvnd,8.5
43,zvb7bxix,4.2
43,qfl3i7c6,3.5
43,fuu03xxw,3.5
43,lusrcpns,3.0
43,5fl0rk90,3.0
43,dzzlpz4o,2.5
43,qww6pe61,2.5
43,tw6wusxe,2.5
43,36dhfptw,2.5
43,m5qabh1k,2.5
43,7l8lqi1e,2.5
43,cq27eq5h,2.5
43,ewx5xhrb,2.5
43,yyz95rym,2.5
43,u6l7gzax,2.3
43,36fljyl2,2.0
43,9c0zrp7p,2.0
43,zxe95qy9,1.5
43,z8oh082s,1.5
43,73nlxqgk,1.5
43,ul8wjrmy,1.2
43,z22ekgtv,1.2
43,5va6wslg,1.2
43,ntx35a8s,1.2
43,3jdtxboy,1.0
43,mi5gcfcw,1.0
43,qbt142yj,1.0
43,517gka4h,1.0
43,72oh3vze,0.2
43,b22s00es,0.2
43,j68x0yd1,0.2
43,944gun8o,0.2
43,y01w04lc,0.2
43,car11tje,0.2
43,599x0euj,0.2
43,qxo5omah,0.2
43,kmdxxx76,0.2
43,37ojix5j,0.2
43,8dye7e9m,0.2
43,vg42z900,0.2
43,upya9ehz,0.2
43,0ybn2igj,0.2
43,uqm7ndjt,0.2
43,r9cefnht,0.2
43,qsw8ncdw,0.2
43,utmt5sva,0.2
43,k6ad4qgu,0.2
43,8d4f4gmw,0.2
43,si9ty2dt,0.2
43,kfkumsux,0.2
43,8pqf7dnm,0.2
43,6p0knj62,0.2
43,sfshosp0,0.2
43,5eigm1r1,0.2
43,drcfdv9z,0.2
43,r0rfjs05,0.2
43,vhghhvnu,0.1
43,644lf8vn,0.1
43,25v5mr3c,0.1
43,56sag9d0,0.1
43,2qds187e,0.1
43,jj7dm2n1,0.1
43,agvg719f,0.1
43,wu7i548j,0.1
43,upogtny6,0.1
43,bu43gmpc,0.1
43,gl9cjmno,0.1
43,vy00r2b0,0.1
43,suzhg1yd,0.1
43,ooorfy1z,0.1
43,jm3uzg2i,0.1
43,m5g5zaqu,0.1
43,xogty25m,0.1
43,ugbwvy6j,0.1
43,v5y9s97b,0.1
43,bm7i52gm,0.1
43,ntub7gnw,0.1
43,36bfeoqv,0.1
43,pixbry0c,0.1
43,byvcjy38,0.1
43,nqc1pduk,0.1
43,dognow0r,0.1
43,m1xf62bf,0.1
43,1t0mklwi,0.1
43,nxv1ie29,0.1
43,547k2e46,0.1
43,bltjbxr0,0.1
43,p6a3j6mr,0.1
43,23mxohid,0.1
43,vxk7uqlc,0.1
43,fq2urilg,0.0
43,zss38mct,0.0
43,wcyv6w47,0.0
43,kfbu10oy,0.0
43,8v907g24,0.0
43,wxparyeg,0.0
43,1whqwaan,0.0
43,d8908t93,0.0
43,82m3w06s,0.0
44,36bfeoqv,8.5
44,5043wcdt,8.5
44,umvrwgaw,8.5
44,r3in76wm,8.5
44,zid9e20z,8.5
44,mewo9w43,8.5
44,9rxv6fy9,8.5
44,4rj2agn2,8.5
44,baxxcyji,7.5
44,fhwgdfry,7.5
44,2r62jqsx,7.5
44,hq0owf31,7.5
44,25dcnext,7.5
44,nzh87aux,7.5
44,lm4rfabw,6.8
44,543aq9dx,6.5
44,6yu02snn,6.5
44,6upti3bg,6.5
44,3kzuvyqx,5.5
44,8y24j34j,3.5
44,ylpa702c,3.5
44,aq48eris,3.5
44,944gun8o,3.5
44,0vis4bwi,3.5
44,a8w5cs6k,3.5
44,vg42z900,2.5
44,yxtdqjay,2.5
44,ndpmze2f,2.5
44,s25jy7ur,2.5
44,ibmi9ln8,2.5
44,2jq626ye,2.5
44,xmjzgqq7,2.5
44,drcfdv9z,2.5
44,dhdyxnr3,2.5
44,o7ttiu97,2.5
44,jy63p793,2.3
44,qij0248p,2.0
44,8n85abve,2.0
44,gnz96tzj,2.0
44,out6zg61,1.5
44,tty2y9cv,1.5
44,dp90eo2u,1.5
44,x4hdxx1t,1.5
44,h51zr96k,1.2
44,o2q488ts,1.2
44,ul8wjrmy,1.2
44,feohfmbo,1.0
44,184kiuah,1.0
44,3bpcf28i,1.0
44,vqnh68mo,1.0
44,12eqrhql,1.0
44,vpm9drvz,1.0
44,qsw8ncdw,0.2
44,wale2wiu,0.2
44,2ffnuc8f,0.2
44,n6b0r92e,0.2
44,tlvgyzft,0.2
44,mciwp44p,0.2
44,k8mn9xkj,0.2
44,ycxyn2a2,0.2
44,9hrp07zo,0.2
44,pixbry0c,0.2
44,m5g5zaqu,0.2
44,2yhbopjy,0.2
44,30oad29g,0.2
44,6sfleb1b,0.1
44,9717nzr7,0.1
44,pdjsy9a0,0.1
44,0q2ky9gd,0.1
44,g06l1j0h,0.1
44,d8p8elen,0.1
44,vy0v0vkd,0.1
44,ugbwvy6j,0.1
44,n1fabz7k,0.1
44,qqy1xgta,0.1
44,nky7bo6u,0.1
44,6zi7sxs1,0.1
44,0r4z1zea,0.1
44,8iq93l2n,0.1
44,lbtdex4p,0.1
44,26pbzbxz,0.1
44,4qrg6lqu,0.1
44,qz68gtd4,0.1
44,25cawzi0,0.1
44,fvx0xof9,0.1
44,i8gk3xi1,0.1
44,rqo10s2g,0.1
44,zo9yngfc,0.1
44,srk7b83b,0.1
44,7lohh5ty,0.1
44,vn3gkugz,0.1
44,2hchnlwb,0.1
44,pwlybr2h,0.1
44,1k2kfzfx,0.1
44,iy6qzq58,0.0
44,mq4a4u40,0.0
44,jppa2pbw,0.0
44,dg10rf2f,0.0
44,j6txbpz4,0.0
44,c2qdkz3o,0.0
45,bc6i5izr,8.5
45,cixdw87l,7.5
45,616sbeao,7.5
45,0ybn2igj,7.5
45,517gka4h,7.5
45,kmdxxx76,6.8
45,afwxps4b,6.5
45,gcjgfasj,6.5
45,1i1rhwcw,6.5
45,upya9ehz,5.8
45,ugbwvy6j,4.2
45,r9cefnht,3.5
45,j68x0yd1,3.5
45,mi5gcfcw,3.5
45,36dhfptw,3.5
45,944gun8o,3.5
45,dzzlpz4o,3.5
45,vg42z900,3.5
45,18aq44dx,3.5
45,mzn448zk,2.5
45,utmt5sva,2.5
45,jm3uzg2i,2.5
45,25ykas09,2.5
45,bltjbxr0,2.5
45,7l8lqi1e,2.5
45,qxo5omah,2.5
45,tw6wusxe,2.5
45,6rujx4vs,2.5
45,a053sgro,2.5
45,qsw8ncdw,2.5
45,9rfmpvhh,2.5
45,9zv7wpi1,2.0
45,qbt142yj,2.0
45,agvg719f,2.0
45,6p0knj62,2.0
45,14azjvbf,2.0
45,zxe95qy9,2.0
45,ul91jrpd,1.2
45,mwhrlb70,1.2
45,644lf8vn,1.0
45,8dye7e9m,1.0
45,pav9cx2p,1.0
45,3jdtxboy,0.2
45,u6l7gzax,0.2
45,1t0mklwi,0.2
45,0q2ky9gd,0.2
45,fdwrrpnl,0.2
45,x5minc9s,0.2
45,jj7dm2n1,0.2
45,sil8te5t,0.2
45,qww6pe61,0.2
45,dognow0r,0.2
45,car11tje,0.2
45,599x0euj,0.2
45,35c6mak0,0.2
45,96v85b0a,0.2
45,fec4kt20,0.2
45,rtlygovi,0.2
45,p1alvpkr,0.2
45,kkxdmzk9,0.2
45,8pqf7dnm,0.2
45,qtfdtfq4,0.2
45,kfkumsux,0.2
45,vhghhvnu,0.1
45,fq2urilg,0.1
45,37ojix5j,0.1
45,bm7i52gm,0.1
45,z22ekgtv,0.1
45,gl9cjmno,0.1
45,b22s00es,0.1
45,zq00lpxo,0.1
45,82m3w06s,0.1
45,m5qabh1k,0.1
45,25v5mr3c,0.1
45,wu7i548j,0.1
45,kfbu10oy,0.1
45,hxjxczyr,0.1
45,36bfeoqv,0.1
45,zss38mct,0.1
45,kc1xl0sg,0.1
45,a0e3kwbe,0.1
45,yxtdqjay,0.1
45,1whqwaan,0.1
45,suzhg1yd,0.1
45,dscdjtfy,0.1
45,547k2e46,0.1
45,0hghpwyr,0.1
45,ooorfy1z,0.1
45,2ks9iimj,0.1
45,o2os9jj6,0.1
45,2hchnlwb,0.1
45,byvcjy38,0.1
45,bswndfvk,0.1
45,iqwdqe1g,0.1
45,dzl07bs1,0.1
45,b6l0qshz,0.1
45,ul8wjrmy,0.0
45,zmmef8gj,0.0
45,wxparyeg,0.0
45,klzs6hqy,0.0
46,eq8yjxy3,8.5
46,m1jpza1z,8.5
46,2jq626ye,7.5
46,v4r5d26a,7.5
46,exkrhhop,7.5
46,k8mn9xkj,7.5
46,2h6es4x4,3.0
46,cyrijv7b,2.5
46,270msv5l,2.5
46,n55xvwkf,2.5
46,o7ttiu97,2.5
46,dwt0h2tg,2.5
46,jk7vng3v,2.5
46,b5rh0org,2.0
46,zlygzsm1,2.0
46,5wz79c2l,1.2
46,10ynhrl3,1.0
46,rf7kpyo4,1.0
46,clqfq8hw,1.0
46,fneo7cps,0.2
46,z76vjkxg,0.2
46,cc31u01y,0.2
46,wg49stl6,0.2
46,nepgttxf,0.2
46,7a8usikz,0.2
46,8pqf7dnm,0.2
46,z5lv81bi,0.2
46,sx9r8gth,0.2
46,tsuz3j40,0.2
46,24lz9tf1,0.1
46,nuep8nim,0.1
46,25ykas09,0.1
46,2tji14il,0.1
46,y1nr8y25,0.1
46,6o0yrkdi,0.1
46,gnbpngef,0.1
46,p7feodk1,0.1
46,u6ts87ur,0.1
46,xv15gvkt,0.1
46,rl5a7cnk,0.1
46,m25f7tfr,0.1
46,m2fwefuy,0.1
46,fie121ns,0.1
46,9717nzr7,0.1
46,o13leezl,0.1
46,sl45z4i0,0.1
46,5kffoext,0.1
46,bjg20xnk,0.1
46,qilqtvzt,0.1
46,rkdvds4t,0.1
46,dzl07bs1,0.1
46,t0oz35cm,0.1
46,xyc6a1fw,0.1
46,rpnuauwz,0.1
46,184kiuah,0.1
46,3pnuzxqv,0.1
46,oz7hras7,0.1
46,qeq33nns,0.1
46,pnqlkgdj,0.1
46,azvscejw,0.1
46,cxxk09t2,0.1
46,xkqxawj2,0.1
46,iec4mvh7,0.1
46,rn5gn7pw,0.1
46,yomg30hg,0.1
46,mq4a4u40,0.1
46,knbyjvua,0.1
46,y1fcw1dj,0.1
46,qtwcbn7m,0.1
46,n38e01bd,0.1
46,gw2cow0d,0.1
46,lxtuig9w,0.1
46,ija2pb97,0.1
46,6u80p5sj,0.1
46,88wo4xen,0.1
46,zkudc8ww,0.1
46,309atz7p,0.1
46,4hygz05o,0.1
46,9l8nuz5g,0.1
46,zwffw6ur,0.1
46,eg0x4x6o,0.1
46,jq1xumrh,0.1
46,fs6x66in,0.1
46,59c9cpfe,0.1
46,dih1nj0r,0.1
46,v3548bfn,0.1
46,8dbenul1,0.0
46,26pbzbxz,0.0
46,femlz8z2,0.0
46,syuga1j1,0.0
46,kzyxzlrm,0.0
46,qevosik3,0.0
46,p2buyrcj,0.0
46,l78de41z,0.0
46,mpu1ico3,0.0
46,10bu7iwg,0.0
46,ev4pasbk,0.0
46,u7i7ruz3,0.0
46,d93d3mds,0.0
46,remv8xvx,0.0
47,7v5xl1s3,9.0
47,soov8q3q,8.5
47,3okytwd8,8.5
47,c5jdp5jv,8.5
47,zxtbnyho,8.5
47,l9tjubqe,8.5
47,jy7j8sh0,8.5
47,gt3v8km1,8.5
47,0jlsaypc,8.5
47,hcpa8ej5,8.5
47,b41j1ilr,7.5
47,7p3b6tyf,7.5
47,o2os9jj6,7.5
47,989ogvsj,7.5
47,32ykxt0o,7.5
47,waf4n6u8,6.8
47,06e9lkwl,6.5
47,8o07qnrh,6.5
47,zggk0x2q,6.5
47,7lvyg0ea,5.8
47,34sa8fcm,3.5
47,utg8k7qs,3.5
47,ihad1sqp,3.5
47,zwffw6ur,3.5
47,270msv5l,3.5
47,am4mdxok,3.5
47,43yvs52a,3.5
47,3zh8jmc2,3.5
47,e50a0suk,3.5
47,qpjvmwmp,3.5
47,vxk7uqlc,2.5
47,d4fymkg9,2.5
47,qwngt8fw,2.5
47,ozigndov,2.5
47,xjfdin77,2.5
47,qaezkvqu,2.5
47,3kevhgvv,2.5
47,na90gzux,2.3
47,0ahn7xlo,2.0
47,m74bvoiy,2.0
47,8au24p7l,1.5
47,m3skoj50,1.2
47,3dgjv0x1,1.2
47,xmjzgqq7,1.0
47,kexmexr4,1.0
47,71e400kr,1.0
47,0dffcoi5,1.0
47,cyrijv7b,1.0
47,n1fabz7k,0.2
47,6c86edkc,0.2
47,5opiip58,0.2
47,c6u30lwd,0.2
47,u30y2xdt,0.2
47,rm7nsyjd,0.2
47,7i1sxa51,0.2
47,d5xv2xdr,0.2
47,msdyszr1,0.2
47,ujbclp35,0.2
47,drcfdv9z,0.2
47,7xauocti,0.2
47,xrhqisii,0.2
47,4fmcwf9x,0.2
47,s6hkr5un,0.2
47,xcqvfu9h,0.2
47,llilwq1u,0.2
47,0cj06q6g,0.2
47,9717nzr7,0.2
47,ndyose0c,0.2
47,0tqwjdhd,0.2
47,hr99dwi7,0.2
47,dm9xw34d,0.2
47,2hchnlwb,0.1
47,sw8aleo3,0.1
47,cxnoemdo,0.1
47,0q2ky9gd,0.1
47,cd75og2q,0.1
47,n6b0r92e,0.1
47,g06l1j0h,0.1
47,37ojix5j,0.1
47,cxxk09t2,0.1
47,lvoam28y,0.1
47,njaw5mra,0.1
47,k3z30aaw,0.1
47,qsw8ncdw,0.1
47,82m3w06s,0.1
47,stteun89,0.1
47,8dye7e9m,0.1
47,ki0nnptv,0.1
47,3vkxrsbd,0.1
47,vg42z900,0.1
47,hwywzb0a,0.1
47,lz0ff16u,0.1
47,j3h62pcu,0.1
47,fsbohzw0,0.1
47,543aq9dx,0.1
47,lbtdex4p,0.1
47,ul8wjrmy,0.0
47,81kuduex,0.0
47,3w02be5c,0.0
47,rw27f7qh,0.0
48,3amxb7qr,8.5
48,mkv1jc7u,8.5
48,7l8lqi1e,8.5
48,r0rfjs05,8.5
48,r7a0orh7,7.5
48,0tqwjdhd,7.5
48,c470nlie,7.2
48,1x1db9pv,6.5
48,g6ki6vyy,5.5
48,5opiip58,5.0
48,72oh3vze,3.5
48,ul91jrpd,3.5
48,o2q488ts,3.5
48,tw6wusxe,3.5
48,qbt142yj,3.5
48,9rfmpvhh,3.5
48,zss38mct,3.5
48,f8dsor7m,3.5
48,08qoho81,3.5
48,qfl3i7c6,2.5
48,96v85b0a,2.5
48,bltjbxr0,2.5
48,car11tje,2.5
48,73nlxqgk,2.5
48,5fl0rk90,2.5
48,b22s00es,2.5
48,fdwrrpnl,2.5
48,mzn448zk,2.5
48,agvg719f,2.5
48,m5g5zaqu,2.5
48,a053sgro,2.3
48,utmt5sva,1.5
48,zxe95qy9,1.5
48,rtlygovi,1.5
48,184kiuah,1.2
48,dzzlpz4o,1.0
48,jm3uzg2i,1.0
48,36bfeoqv,1.0
48,1whqwaan,1.0
48,2qds187e,1.0
48,599x0euj,1.0
48,evz3gwac,1.0
48,0q2ky9gd,0.3
48,m1xf62bf,0.3
48,3jdtxboy,0.2
48,r9cefnht,0.2
48,vhghhvnu,0.2
48,ul8wjrmy,0.2
48,mi5gcfcw,0.2
48,qxo5omah,0.2
48,wcyv6w47,0.2
48,25ykas09,0.2
48,gl9cjmno,0.2
48,l9c1x7tb,0.2
48,e6e6omxt,0.2
48,82m3w06s,0.2
48,517gka4h,0.2
48,v5y9s97b,0.2
48,5hifn0cf,0.2
48,0ahn7xlo,0.2
48,dp90eo2u,0.2
48,sil8te5t,0.2
48,0ybn2igj,0.2
48,6sfleb1b,0.2
48,fq1su77a,0.2
48,jj7dm2n1,0.2
48,9zv7wpi1,0.2
48,zvb7bxix,0.2
48,zh8e76w7,0.2
48,upya9ehz,0.2
48,kfbu10oy,0.2
48,pwiz0ot3,0.2
48,8zer55tt,0.2
48,cmw0lgpd,0.2
48,8t6rsvqz,0.2
48,37ojix5j,0.1
48,8dye7e9m,0.1
48,tz28lzi2,0.1
48,dqfvrerw,0.1
48,ooorfy1z,0.1
48,644lf8vn,0.1
48,n6b0r92e,0.1
48,fq2urilg,0.1
48,kxrzv16n,0.1
48,bu43gmpc,0.1
48,m5qabh1k,0.1
48,yxtdqjay,0.1
48,wu7i548j,0.1
48,4jnovvnp,0.1
48,vnwxqrha,0.1
48,kvuy06ln,0.1
48,qwxkn0j0,0.1
48,25v5mr3c,0.1
48,kkxdmzk9,0.1
48,9p2n8tjx,0.1
48,n38e01bd,0.1
48,5eigm1r1,0.1
48,bxeoso4k,0.0
48,1rhy8td0,0.0
48,zy2yc8gs,0.0
49,tkqxb1ql,8.5
49,wi7qdbc7,8.5
49,msdyszr1,8.5
49,j6txbpz4,8.5
49,kff3gig0,8.5
49,2hflah2h,8.5
49,qevosik3,8.5
49,f7gv18qq,8.5
49,6u80p5sj,8.5
49,85yd3h2b,7.5
49,270msv5l,7.5
49,wlw8cty8,7.5
49,k5g8ebqg,7.5
49,2lz4fr5e,7.5
49,asghqx6q,7.5
49,dqbktgmq,7.5
49,o7y3wygc,7.5
49,6zrv687k,6.5
49,h8upyzb1,5.8
49,jj7dm2n1,4.5
49,8e7dndfq,3.5
49,evy1neal,2.5
49,9rfmpvhh,2.5
49,t0ij21io,2.5
49,nni6l7n0,2.5
49,es1xllm0,2.5
49,a0acr28o,2.5
49,13cii3on,2.5
49,hrfbygub,2.5
49,slxdonqi,2.5
49,mlhd9zbs,1.5
49,2kfzor6d,1.5
49,qjuvl0po,1.5
49,9807pgmy,1.2
49,m6abyuvx,1.0
49,lmswl9ol,1.0
49,j3p1u80n,1.0
49,ths475r0,1.0
49,o4o4bzna,1.0
49,vixb9v8v,1.0
49,tsyvfgor,1.0
49,dc7fn26s,0.2
49,pr9i9swk,0.2
49,ohd9y2fz,0.2
49,n6b0r92e,0.2
49,3pnuzxqv,0.2
49,akri8qdk,0.2
49,j0u2e01k,0.2
49,094d0rn6,0.2
49,jkg7qkj6,0.2
49,v22k72tw,0.2
49,krzbkryz,0.2
49,r8m6cgv8,0.2
49,77k2nz8h,0.2
49,ctass7hz,0.2
49,y1fcw1dj,0.2
49,p1alvpkr,0.2
49,7bsixsgd,0.2
49,3w02be5c,0.2
49,kkhb2go8,0.2
49,5ka9909n,0.2
49,5wz79c2l,0.2
49,3dgjv0x1,0.2
49,k8wfyj9b,0.2
49,6fisbx49,0.2
49,m57b8g9n,0.2
49,2hchnlwb,0.2
49,ajlctjeb,0.2
49,dih1nj0r,0.2
49,4pl3bhx6,0.2
49,bnhwgv2g,0.2
49,dg10rf2f,0.2
49,gw2p27rc,0.2
49,xaohrtq7,0.1
49,j9qucb0k,0.1
49,2z14p4oh,0.1
49,mhw7cqwp,0.1
49,8ut2p9p6,0.1
49,njaw5mra,0.1
49,23tjgbhw,0.1
49,k3z30aaw,0.1
49,jppa2pbw,0.1
49,6dwpc4dv,0.1
49,vy0v0vkd,0.1
49,chy7096f,0.1
49,8mbqkzpu,0.1
49,verg5dhn,0.1
49,fpsyem7x,0.1
49,9p2n8tjx,0.1
49,kf1fs1ka,0.1
49,lwvb6dxc,0.1
49,d4fymkg9,0.1
49,absjerdt,0.1
49,6p0knj62,0.1
49,w1csq51z,0.1
49,hv5lzyhq,0.1
49,bjg20xnk,0.1
49,z6ndprmm,0.1
49,ynnp2wph,0.0
49,66lqic50,0.0
50,nt1shjtl,8.5
50,wlw8cty8,8.5
50,lmswl9ol,7.8
50,0fx1b7ph,7.5
50,cot05vx7,7.5
50,u6ts87ur,7.5
50,7u6ofjul,7.5
50,6dg7i06i,7.5
50,o13leezl,7.5
50,3nsllrcj,6.8
50,a9o2dvke,6.5
50,jr9hj0bs,6.5
50,y9i4hsy8,6.5
50,dgeisr8h,6.5
50,p6ikd8ns,3.5
50,qe5lg8jn,3.5
50,xcrm9b5u,3.5
50,b5rh0org,3.5
50,5wz79c2l,2.5
50,2jq626ye,2.5
50,ofpcgxce,2.5
50,j3p1u80n,2.5
50,wzjdm4q2,2.5
50,6l6c7jpq,2.5
50,amvlm09p,2.5
50,r6c7kmqj,2.5
50,22ewkwma,2.0
50,hrfbygub,2.0
50,bjg20xnk,1.5
50,jm3uzg2i,1.2
50,08grs6m7,1.0
50,i8zikevn,1.0
50,tubwvmc6,1.0
50,96xoj10p,1.0
50,t0pv7xz0,1.0
50,r52nev7v,1.0
50,s4xlrav8,1.0
50,6fisbx49,0.2
50,k3z30aaw,0.2
50,o43cfrfh,0.2
50,vmmlxr0o,0.2
50,mtk3qxue,0.2
50,dc7fn26s,0.2
50,evy1neal,0.2
50,xwbcfh6p,0.2
50,wi7qdbc7,0.2
50,ikr1qrrt,0.2
50,brb8gpgm,0.2
50,t2qpisrn,0.2
50,imp7icud,0.2
50,fie121ns,0.1
50,xypscjiq,0.1
50,6b6esumw,0.1
50,s76c5ebd,0.1
50,dugsh7mp,0.1
50,6u80p5sj,0.1
50,3pnuzxqv,0.1
50,6pai2e87,0.1
50,i99pgmd1,0.1
50,5l48fvx2,0.1
50,mzsoh16g,0.1
50,vu9b5a14,0.1
50,on8chko9,0.1
50,xc4c7dkk,0.1
50,m4sp9sjn,0.1
50,auum3tn7,0.1
50,ibmi9ln8,0.1
50,7750z41g,0.1
50,7kg7t56i,0.1
50,j9qucb0k,0.1
50,8ut2p9p6,0.1
50,r707jl16,0.1
50,bzwfs0i5,0.1
50,zm38v6do,0.1
50,6r7d5n3l,0.1
50,12eqrhql,0.1
50,pp8kmpz7,0.1
50,qhtj1pef,0.1
50,c8yr7nlo,0.1
50,7jszm1nd,0.1
50,abyxz7jw,0.1
50,hlyk7qws,0.1
50,a05ev6dx,0.1
50,8au24p7l,0.1
50,z9molxg9,0.1
50,p7feodk1,0.1
50,af8ofuwo,0.1
50,tg0tczni,0.1
50,1rhy8td0,0.1
50,a4ue2jot,0.1
50,5x24dcx9,0.1
50,6wu024ng,0.1
50,8dkj6ps3,0.1
50,5hifn0cf,0.1
50,mcr12mwb,0.0
50,upuy8wvc,0.0
50,i7x50taa,0.0
50,63bos83o,0.0
50,igo8c5kb,0.0
50,jyi5z10h,0.0
